,wheat_mass,Longitude,Latitude
4600,6077.3,5.587125881445313,48.776345265343295
4601,6093.7,5.587135953852042,48.77633400493021
4602,6147.3,5.58714602625877,48.77632262598389
4603,6454.8,5.587156278529906,48.776311365565725
4604,6179.8,5.587166530801041,48.77630010514503
4607,6135.5,5.587197467478852,48.77626620533696
4608,6493.5,5.587207539885581,48.776255063437
4620,9978.2,5.5871413497842175,48.7761755291644
4621,6908.3,5.587130198191054,48.77618548577174
4622,7228.2,5.587120485513136,48.77619674621815
4623,6872.7,5.587110233242001,48.77620800666202
4624,6485.3,5.587099441377648,48.77622021535096
4625,6702.2,5.587088469648889,48.77623242403692
4626,7222.6,5.587078217377754,48.77624380300368
4627,7276.2,5.587067965106619,48.77625530049873
4628,7142.3,5.587057712835485,48.77626691652198
4629,6960.9,5.587046561242319,48.77627876960416
4630,6558.8,5.587035589513561,48.77629097827588
4631,7056.7,5.5870247976492085,48.776302712821625
4632,7067.2,5.587014005784855,48.77631456589536
4633,6856.4,5.587003213920503,48.77632653749698
4634,6911.2,5.58699242205615,48.77633827203441
4635,6853.0,5.586981810056203,48.77635024363038
4636,7332.5,5.586971198056257,48.77636209669289
4637,6833.2,5.586960406191904,48.7763739497526
4638,6801.8,5.586949614327551,48.77638580280951
4639,6764.7,5.586938822463198,48.77639765586361
4640,6878.1,5.58692785073444,48.77640950891493
4641,6934.1,5.586917058870087,48.77642136196344
4642,7135.4,5.58690644687014,48.77643321500915
4643,6956.4,5.586896014734599,48.776445186582485
4644,7120.3,5.586885402734652,48.77645703962256
4645,6856.0,5.586874431005894,48.7764687741295
4646,7387.2,5.586863459277134,48.77648062716401
4647,6915.0,5.586852487548376,48.776492480195735
4648,6850.2,5.586841515819618,48.77650421469438
4649,7090.0,5.586831083684077,48.77651630478103
4650,7358.1,5.58682047168413,48.776528039274105
4651,7055.4,5.586809679819777,48.77654001082482
4652,6930.5,5.586798708091019,48.77655174531235
4653,7139.3,5.586788275955477,48.77656371685742
4654,7207.3,5.586777304226719,48.77657556986952
4655,7660.9,5.586766512362367,48.77658742287882
4656,7518.4,5.586755720498013,48.77659927588533
4657,7396.3,5.586745108498067,48.776611247419055
4658,7328.9,5.586734136769308,48.776622981889936
4659,7124.0,5.586723524769361,48.77663495341801
4660,8194.6,5.586712912769414,48.77664680641329
4661,7995.5,5.586701941040656,48.77665877793569
4662,7613.8,5.586691329040708,48.77667063092535
4663,8053.6,5.586680717040762,48.77668248391221
4664,8114.2,5.58666992517641,48.77669445542608
4665,8066.8,5.5866587735832445,48.77670630840731
4666,8212.8,5.586647981718892,48.77671816138574
4667,8510.6,5.58663718985454,48.77673013289112
4668,8478.3,5.58662621812578,48.776741867334216
4669,8343.5,5.586615606125834,48.77675383883393
4670,8652.8,5.586604634397076,48.77676581033081
4671,8971.0,5.586594202261535,48.77677778182481
4672,8987.8,5.586583590261586,48.77678939772717
4673,8451.2,5.586572618532829,48.77680136921556
4674,8714.5,5.586562006532882,48.776813103642
4675,7825.5,5.586551214668529,48.77682483806569
4676,8244.4,5.586540422804177,48.77683669101614
4677,8079.6,5.586529630939823,48.77684842543432
4678,8003.4,5.586518659211064,48.77686027837921
4679,7378.8,5.586508227075523,48.77687224985069
4680,7673.0,5.586497615075577,48.776884102789936
4681,8122.6,5.58648700307563,48.77689607425575
4682,7981.5,5.586476211211277,48.77690780866004
4683,7438.1,5.586465599211331,48.77691966159091
4684,7904.0,5.586454627482572,48.77693151451896
4685,8470.4,5.586443835618219,48.77694336744421
4686,7830.4,5.58643286388946,48.77695522036668
4687,8125.0,5.5864222518895135,48.776967073286336
4688,8738.0,5.586411280160755,48.7769789262032
4689,8185.5,5.586400488296402,48.77699077911726
4690,8066.0,5.586390056160861,48.77700275055763
4691,8603.7,5.586379264296509,48.77701472199514
4692,9416.2,5.586368292567751,48.77702645637171
4693,7796.7,5.586357680567804,48.77703830927455
4694,8037.9,5.586346888703451,48.77705016217459
4695,8117.4,5.586336276703504,48.77706213360079
4696,7776.5,5.5863256647035575,48.77707410502413
4697,8030.6,5.586314692974799,48.77708583938682
4698,7465.0,5.586303721246039,48.77709769227564
4699,8020.8,5.586292749517281,48.77710966369051
4700,7773.9,5.586282137517333,48.777121635102525
4701,8975.2,5.586271525517388,48.77713348798289
4702,8063.1,5.586260913517441,48.77714557791799
4703,8163.6,5.586249761924275,48.7771574307927
4704,7866.4,5.586239149924329,48.77716928366461
4705,8237.6,5.586227998331165,48.77718125506241
4706,8315.5,5.586217026602406,48.777193107928696
4707,7846.9,5.586206234738053,48.77720496079218
4708,8667.0,5.586195442873701,48.77721693218147
4709,8190.9,5.58618501073816,48.77722878503933
4710,8070.7,5.586174398738212,48.7772406378944
4711,9102.9,5.5861636068738605,48.77725249074668
4712,8779.1,5.586152635145102,48.77726434359614
4713,8544.0,5.586142203009561,48.77727619644281
4714,8376.9,5.5861312312808025,48.77728816781512
4715,8194.3,5.586120619280854,48.77730002065616
4716,7815.2,5.586109827416502,48.77731175496604
4717,7935.8,5.586099035552149,48.77732348927317
4718,7840.8,5.586088243687797,48.77733522357756
4719,7977.7,5.586077451823444,48.77734707640749
4720,7072.8,5.586066659959091,48.77735904776289
4721,7115.5,5.586056047959144,48.77737101911544
4722,7237.4,5.586045256094791,48.77738287193692
4723,6984.4,5.5860342843660336,48.7773947247556
4724,7018.3,5.586023312637275,48.77740669609964
4725,7410.0,5.586012700637327,48.77741854891269
4726,7221.9,5.586002088637381,48.77743040172295
4727,7264.4,5.585991476637434,48.77744237305847
4728,7205.3,5.585980864637486,48.77745422586311
4729,7164.7,5.585969892908728,48.777466078664936
4730,7609.6,5.5859592809087815,48.77747793146398
4731,6949.7,5.585948309180022,48.77748966573228
4732,7566.7,5.58593751731567,48.77750151852574
4733,7155.6,5.585926905315723,48.77751348984431
4734,7499.0,5.585916113451371,48.77752534263215
4735,7392.9,5.585905321587018,48.77753731394503
4736,6919.1,5.5858945297226645,48.77754916672724
4737,6640.8,5.585883737858313,48.77756101950666
4738,7404.2,5.585872766129554,48.77757299081104
4739,6891.7,5.585862154129607,48.77758496211256
4740,7254.2,5.585851362265254,48.77759669635582
4741,6936.0,5.585840390536495,48.77760866765169
4742,7206.1,5.585829598672143,48.77762052041706
4743,7646.1,5.585818986672195,48.77763237317964
4744,7411.6,5.585808194807843,48.777644344466985
4745,7077.4,5.585797762672302,48.777656315751486
4746,7662.5,5.585786790943543,48.77766804997808
4747,7451.9,5.585775819214785,48.77768002125693
4748,7917.3,5.585765027350432,48.77769199253292
4749,7241.2,5.585754235486079,48.77770384527862
4750,7157.4,5.585743263757321,48.7777155794941
4751,7707.8,5.5857326517573735,48.777727669289
4752,7278.7,5.585721859893021,48.77773940349891
4753,7873.6,5.585711068028668,48.777751374760754
4754,8037.1,5.585700276164316,48.77776334601972
4755,8409.7,5.585689844028774,48.77777519874857
4756,7970.5,5.585679232028828,48.77778705147462
4757,7808.7,5.58566826030007,48.777798904197866
4758,8296.5,5.58565728857131,48.7778108754455
4759,7650.6,5.585646496706958,48.77782296521745
4760,8013.9,5.5856357048426055,48.777834817932224
4761,7904.0,5.585624733113846,48.77784655211709
4762,7399.6,5.585613581520682,48.777858523353366
4763,7910.0,5.585602969520735,48.77787037605975
4764,8392.4,5.585592357520788,48.77788222876331
4765,7870.8,5.585581745520843,48.77789431851808
4766,7486.4,5.5855707737920826,48.77790628974297
4767,9081.4,5.58555998192773,48.77791814243808
4768,8139.4,5.585549190063377,48.77793011365727
4769,7814.2,5.5855383981990245,48.77794196634674
4770,8710.7,5.585527426470266,48.77795381903341
4771,8810.5,5.585516634605913,48.77796579024412
4772,8697.5,5.5855058427415605,48.77797764292516
4773,8021.4,5.585495050877208,48.77798961413017
4774,8843.0,5.585484438877261,48.77800146680559
4775,8848.7,5.5854736470129085,48.77801343800493
4776,8351.2,5.585463035012961,48.77802517214804
4777,8236.9,5.585452243148609,48.77803714334172
4778,8638.5,5.585441631148662,48.77804887747929
4779,7467.7,5.585430659419903,48.77806073014072
4780,7843.4,5.585419687691145,48.77807270132592
4781,7810.3,5.585409075691198,48.77808467250827
4782,7800.5,5.585398103962439,48.77809640663472
4783,7839.2,5.585387312098086,48.77810837781142
4784,7646.1,5.58537670009814,48.77812011193234
4785,7884.0,5.585365908233787,48.77813196457695
4786,7762.1,5.58535529623384,48.77814393574516
4787,8131.3,5.585344504369488,48.77815578838414
4788,7537.2,5.585333532640728,48.778167641020325
4789,7593.8,5.585323100505188,48.77817961218003
4790,7725.2,5.585312128776429,48.778191346284295
4791,7108.9,5.585300977183264,48.77820319891209
4799,7880.4,5.585145934065396,48.77822429658262
4800,7829.6,5.585154207828068,48.77821457743213
4801,7928.5,5.5851624815907375,48.77820462122723
4802,8007.5,5.585171294946626,48.7781944279678
4803,7170.6,5.585180468031325,48.77818399765367
4804,7605.8,5.585189641116025,48.77817356733737
4805,8200.9,5.58519863433632,48.77816337407162
4806,8143.0,5.585207627556613,48.77815306227743
4807,7473.2,5.585216620776906,48.7781426319547
4808,7825.4,5.585226153590419,48.778132201629816
4809,7943.2,5.585235866268336,48.7781216527763
4810,7980.7,5.585245578946254,48.778111222447045
4811,7939.5,5.585254752030953,48.77810067358912
4812,8444.6,5.585264464708871,48.77808976914939
4813,7810.4,5.585274716980006,48.778078746180725
4814,7673.1,5.585284789386735,48.77806784173624
4815,7440.9,5.585294681929058,48.77805670023615
4816,8025.4,5.585304394606976,48.778045677260224
4817,8399.5,5.5853144670137045,48.77803477280855
4818,7855.1,5.5853243595560285,48.778024105407866
4819,7740.6,5.585334431962759,48.77801320095151
4820,8423.0,5.585344144640676,48.77800229649277
4821,8634.6,5.585353857318593,48.77799162908519
4822,7667.1,5.585363569996511,48.77798072462178
4823,8430.3,5.585373282674428,48.7779699386828
4824,8051.2,5.585383175216751,48.7779591527415
4825,8239.4,5.585392887894669,48.77794824827103
4826,8048.5,5.5854026005725865,48.77793746232507
4827,8030.3,5.585412313250503,48.7779266763768
4828,7809.5,5.585422385657233,48.77791600895316
4829,7844.1,5.585432278199555,48.77790522300028
4830,8496.3,5.58544217074188,48.77789443704508
4831,7683.2,5.585451883419797,48.77788376961458
4832,7814.8,5.585461416233309,48.77787286512773
4833,7769.2,5.585471128911226,48.7778619606385
4834,7411.1,5.585481021453549,48.77785117467402
4835,7584.7,5.585490734131467,48.777840388707205
4836,7363.0,5.585500446809385,48.777829484210926
4837,7739.6,5.585510339351708,48.77781881676663
4838,7380.6,5.58552023189403,48.77780803079286
4839,7563.7,5.585530124436353,48.77779724481677
4840,7791.1,5.585539837114272,48.77778634031113
4841,8041.2,5.585549549792189,48.77777555433039
4842,7668.8,5.585559262470107,48.77776464982003
4843,7059.1,5.585569155012431,48.77775374530731
4844,7510.3,5.585579227419159,48.77774295931955
4845,8043.3,5.585589119961483,48.777732291856864
4846,7778.2,5.585599012503806,48.77772150586451
4847,7853.1,5.585608725181724,48.77771071986984
4848,7298.4,5.585618257995235,48.77769969681795
4849,6855.5,5.585628150537558,48.77768879229111
4850,7396.7,5.585638043079881,48.7776778877619
4851,7463.5,5.58564811548661,48.77766710175785
4852,7582.8,5.585658008028934,48.77765619722393
4853,7470.2,5.585667540842445,48.77764529268765
4854,7356.0,5.5856774333847685,48.77763450667659
4855,7433.7,5.585687325927093,48.7776236021356
4856,7199.0,5.5856970386050095,48.77761281611989
4857,7470.6,5.585706751282928,48.77760203010186
4858,7507.6,5.585716823689657,48.77759124408151
4859,6824.4,5.585726716231981,48.77758033953112
4860,7163.9,5.585736608774304,48.77756943497835
4861,7199.0,5.585746321452221,48.777558648951
4862,7408.8,5.585756213994544,48.77754774439352
4863,7353.6,5.585765926672463,48.77753695836152
4864,7084.9,5.585775999079191,48.77752617232719
4865,7472.4,5.585785891621514,48.77751514923477
4866,7391.1,5.585795424435025,48.77750436319576
4867,6535.1,5.585805316977349,48.77749345862649
4868,7444.1,5.585815029655267,48.777482672582806
4869,7771.8,5.58582492219759,48.77747176800882
4870,7239.8,5.585834994604319,48.77746086343248
4871,7010.7,5.585844887146642,48.777449958853765
4872,7355.4,5.58585459982456,48.77743917280074
4873,7648.8,5.585864492366883,48.777428268217314
4874,7410.1,5.585874384909206,48.7774173636315
4875,7512.6,5.585884097587124,48.77740645904333
4876,7329.7,5.585894169993854,48.77739567298097
4877,7159.0,5.585904062536177,48.77738488691629
4878,7688.4,5.5859139550785,48.777373982321066
4879,7983.6,5.585923847620824,48.77736319625173
4880,7912.1,5.585933740163146,48.77735229165178
4881,7743.6,5.585943452841064,48.77734138704948
4882,8552.8,5.585953525247794,48.77733036391648
4883,7696.6,5.585963417790117,48.777319577837766
4884,7895.1,5.585972770739223,48.77730855469998
4885,8027.7,5.58598248341714,48.77729765008817
4886,8217.4,5.585992375959463,48.77728686400242
4887,8111.7,5.586002628230598,48.77727619644281
4888,7382.7,5.586012700637327,48.77726541035246
4889,8460.9,5.58602223345084,48.77725450573128
4890,8187.6,5.586031946128756,48.77724371963626
4891,7862.8,5.586041838671079,48.77723281501038
4892,7841.6,5.586051551348998,48.77722191038211
4893,8303.7,5.586061443891321,48.77721100575148
4894,7843.2,5.586071696162456,48.77719986406122
4895,7710.8,5.586081768569185,48.77718872236849
4896,7835.7,5.58609202084032,48.77717769920197
4897,7625.9,5.5861020932470495,48.77716655750432
4898,8245.5,5.586111805924967,48.77715541580419
4899,8090.6,5.58612169846729,48.77714427410159
4900,8608.6,5.58613177087402,48.7771332509253
4901,8266.6,5.586141843280748,48.77712234627542
4902,8081.6,5.586152095551884,48.77711132309433
4903,8652.0,5.586162347823018,48.777100299910806
4904,8556.1,5.586172240365341,48.77708915819598
4905,7640.0,5.58618195304326,48.77707801647867
4906,8475.1,5.586191845585583,48.77706699328784
4907,8044.0,5.586202097856718,48.77705608862356
4908,7560.1,5.586212170263448,48.77704506542791
4909,7730.8,5.586222242670177,48.77703404222985
4910,7589.6,5.5862321352125,48.77702301902936
4911,7712.2,5.586242027754823,48.77701199582645
4912,7364.4,5.586251920297146,48.777000854092016
4913,7581.9,5.586261992703876,48.77698971235511
4914,7809.4,5.586272065110605,48.77697868914489
4915,7666.3,5.586282497246146,48.776967665932254
4916,7606.0,5.5862925696528745,48.77695652418798
4917,7678.2,5.586302282330793,48.776945263912005
4918,8061.3,5.5863123547375215,48.77693412216276
4919,8115.2,5.586322427144252,48.77692298041104
4920,7724.8,5.586332679415387,48.77691183865686
4921,7867.8,5.586342751822116,48.7769006969002
4922,8270.0,5.58635300409325,48.776889673670425
4923,7429.0,5.586363256364385,48.77687853190885
4924,8043.1,5.586373148906709,48.7768673901448
4925,8389.5,5.586383401177844,48.776856248378266
4926,7672.2,5.5863934735845735,48.77684510660925
4927,8412.4,5.5864033661268975,48.776833964837785
4928,7568.6,5.586413258669221,48.776822823063846
4929,7252.2,5.586423510940355,48.77681168128743
4930,7911.6,5.586433403482678,48.776800539508535
4931,8012.5,5.586443655753814,48.77678939772717
4932,8152.5,5.586453908024949,48.77677825594333
4933,7434.4,5.586463980431678,48.77676699562736
4934,7766.9,5.586474052838407,48.77675597236824
4935,7434.3,5.586484484973948,48.77674494910669
4936,7729.8,5.586494737245083,48.77673392584272
4937,9595.1,5.586504809651812,48.776722665516814
4938,8799.7,5.586514882058541,48.77671140518838
4939,7835.4,5.586524774600866,48.77670026338723
4940,7891.9,5.586534667143189,48.776689121583615
4941,8346.0,5.586544559685512,48.77667797977752
4942,8497.2,5.586554632092241,48.77666695649884
4943,8323.2,5.5865647044989695,48.77665593321775
4944,7483.0,5.586575136634511,48.77664479140429
4945,8512.0,5.586585388905647,48.77663376811832
4946,7975.4,5.58659528144797,48.77662274482994
4947,7798.2,5.586604994125886,48.77661160300912
4948,8231.3,5.586614886668209,48.77660046118582
4949,8012.2,5.58662495907494,48.77658920082997
4950,7293.8,5.58663539121048,48.7765782960619
4951,7496.4,5.586645643481615,48.77656727276134
4952,7152.4,5.5866555360239385,48.776556130928206
4953,6408.2,5.586665428566263,48.77654498909259
4954,6775.8,5.586675500972992,48.776533847254505
4955,7149.0,5.586685573379721,48.77652258688372
4956,7059.9,5.586695825650856,48.77651144504066
4957,6678.4,5.58670607792199,48.77650042172542
4958,6780.4,5.586716330193126,48.77648916134713
4959,6757.9,5.586726402599854,48.77647790096632
4960,6700.6,5.586736475006584,48.77646664058299
4961,6876.8,5.58674672727772,48.77645549872752
4962,6716.5,5.586756619820043,48.77644435686957
4963,6806.9,5.586766872091178,48.77643309647871
4964,6962.7,5.586776944497907,48.77642195461579
4965,7456.8,5.586787016904636,48.7764106942199
4966,7381.1,5.586797449040177,48.77639967088253
4967,6893.0,5.586807881175719,48.7763885290122
4968,6862.8,5.586817773718042,48.77637726860882
4969,7053.6,5.586827666260365,48.77636588967231
4970,7016.3,5.586837738667095,48.77635474779447
4971,7053.1,5.586847990938229,48.77634348738351
4972,7176.2,5.586858243209364,48.7763323455007
4973,7069.8,5.5868684954805,48.776321203615424
4974,6729.7,5.586878567887229,48.776309943196935
4975,7057.5,5.586888820158364,48.77629891983744
4976,7021.5,5.5868988925650935,48.77628765941396
4977,6925.5,5.586908964971822,48.77627651751876
4978,7100.7,5.586919217242958,48.77626537562109
4979,6921.1,5.586929289649687,48.776254115190085
4980,6417.6,5.586939362056416,48.77624285475655
4981,6479.2,5.586949794191957,48.776231594320485
4982,6163.6,5.586960046463092,48.77622045241285
4990,9230.4,5.586903748904052,48.77613096146922
4991,6938.5,5.586892777175293,48.776143170176894
4992,7879.8,5.586881805446534,48.77615419357058
4993,7320.8,5.586870653853371,48.77616580961723
4994,7797.1,5.586859502260205,48.77617778125433
4995,7331.3,5.586847990938229,48.77619046407467
4996,7118.8,5.586836119887442,48.77620338395379
4997,7076.6,5.58682442870106,48.77621630382958
4998,7446.7,5.586812917379083,48.776229342232966
4999,7490.7,5.586801046328295,48.77624226210207
5000,6991.0,5.586789175277506,48.77625530049873
5001,7110.4,5.586776944497907,48.77626822036115
5002,7364.2,5.586765253311525,48.77628102168946
5003,7116.4,5.586753382260737,48.77629394154526
5004,6786.4,5.586741691074355,48.77630709845924
5005,6938.5,5.5867299998879725,48.776320018308326
5006,7094.0,5.586718488565996,48.776333056684784
5007,6777.8,5.586706617515208,48.77634585799655
5008,7065.4,5.586694926328826,48.77635889636628
5009,6980.4,5.586683235142445,48.77637181620206
5010,7186.1,5.586671364091656,48.77638461750394
5011,7254.7,5.58665985276968,48.77639741880255
5012,7931.3,5.586648341447703,48.77641010156741
5013,7941.6,5.586636650261322,48.77642278432906
5014,8212.7,5.58662495907494,48.77643558561796
5015,7395.1,5.586613447752963,48.776448268373166
5016,7689.6,5.586601936430987,48.77646106965556
5017,7047.3,5.58659042510901,48.77647398946503
5018,7439.7,5.586578913787034,48.77648679074086
5019,7583.6,5.586567222600652,48.77649971054371
5020,7018.3,5.586555351549864,48.77651251181299
5021,7440.6,5.586543840227888,48.77652531307898
5022,7249.8,5.586532149041506,48.776538114341726
5023,7133.3,5.58652063771953,48.776550915601206
5024,7667.9,5.586509306261958,48.77656347979715
5025,7546.3,5.586498154668795,48.77657580692973
5026,7745.0,5.5864873628044425,48.776588134059295
5027,7586.9,5.586475671618059,48.77660069824592
5028,8063.7,5.586464160296083,48.77661314389938
5029,8051.6,5.586452828838514,48.77662594513973
5030,7492.4,5.586440957787725,48.77663862784684
5031,6903.4,5.586429266601344,48.77665154761062
5032,7473.0,5.586417575414961,48.776664348841166
5033,7671.8,5.586405884228578,48.77667726859832
5034,7834.1,5.586394372906604,48.77668983276264
5035,7151.7,5.58638268172022,48.77670263398343
5036,7450.4,5.58637135026265,48.77671543520095
5037,8063.1,5.586359838940673,48.77672823641521
5038,7517.7,5.5863483276186985,48.7767410376262
5039,7510.4,5.586336636432315,48.77675372030425
5040,7594.0,5.5863251251103385,48.776766402979085
5041,7534.6,5.586313613788362,48.77677932270998
5042,7869.9,5.586301742737575,48.77679200537834
5043,7543.2,5.586290411280004,48.77680480657308
5044,7496.0,5.586278720093623,48.77681760776455
5045,7643.9,5.5862670289072405,48.77683029042325
5046,7799.6,5.586255337720858,48.77684309160822
5047,7166.7,5.586244006263287,48.77685577426048
5048,7083.1,5.586232494941312,48.77686857543896
5049,7427.0,5.586220983619335,48.77688137661416
5050,7558.4,5.586209472297359,48.7768941777861
5051,7244.7,5.586197781110977,48.776906860425456
5052,7875.1,5.586186089924595,48.77691966159091
5053,8021.6,5.586174398738212,48.77693258128235
5054,7432.4,5.586162887416237,48.776945382441234
5055,7536.6,5.586151196229854,48.77695806506765
5056,8368.7,5.586139505043472,48.77697086622004
5057,8669.7,5.5861279937214965,48.77698354884002
5058,8194.6,5.58611648239952,48.77699634998591
5059,7548.5,5.586104971077544,48.77700915112853
5060,7717.0,5.586093459755567,48.77702183373884
5061,8203.4,5.586082667891215,48.77703392370083
5062,7288.7,5.58607151629805,48.77704636924687
5063,7657.5,5.5860596452472615,48.77705917037674
5064,7256.9,5.586049033247315,48.77707102327186
5065,8715.7,5.586038421247368,48.77708263910637
5066,7667.2,5.5860270897897975,48.777094966111456
5067,7481.2,5.586015398603416,48.77710764870009
5068,7660.2,5.586004067145846,48.77712021275669
5069,7890.7,5.585992735688275,48.77713265828135
5070,7864.8,5.585981224366298,48.7771452223317
5071,7434.4,5.58597025263754,48.77715802343637
5072,8246.3,5.585958921179969,48.77717058748036
5073,8325.8,5.585947409857993,48.77718315152119
5074,7721.9,5.585935898536016,48.77719547850161
5075,7562.5,5.585924567078447,48.77720804253623
5076,7970.8,5.585913235620876,48.7772207250963
5077,8069.2,5.5859017242989,48.77723328912459
5078,7077.1,5.585890212976923,48.777245734621225
5079,7206.9,5.58587906138376,48.77725829864326
5080,6996.9,5.585867550061783,48.77727086266216
5081,7392.3,5.585856398468619,48.777283426677904
5082,6885.8,5.585845246875454,48.77729610921892
5083,7135.7,5.585833555689073,48.77730855469998
5084,7056.0,5.585822044367096,48.77732100017794
5085,7043.9,5.585810712909526,48.77733356418116
5086,7372.6,5.585799021723143,48.7773461281812
5087,6777.0,5.585788049994385,48.77735881070637
5088,6815.9,5.585776538672408,48.77737113764366
5089,6782.7,5.585765207214838,48.77738382016251
5090,7284.3,5.585754055621673,48.77739650267816
5091,6674.9,5.585742724164103,48.777409066662464
5092,6661.7,5.585731212842127,48.77742151211552
5093,7466.7,5.585719701520151,48.77743395756548
5094,7074.8,5.585708190198174,48.77744652154041
5095,6789.3,5.585696858740604,48.7774590855122
5096,6995.7,5.585685707147439,48.777471649480844
5097,7531.2,5.585674195825463,48.777484213446336
5098,7609.3,5.585663044232298,48.77749677740869
5099,7442.0,5.585651532910322,48.77750910431209
5100,7061.7,5.585640021588347,48.777521786796086
5101,7330.8,5.585628690130776,48.77753435074904
5102,7242.2,5.5856171788088,48.777546677643215
5103,6884.8,5.585605847351229,48.77755936011771
5104,7311.1,5.585594695758065,48.77757192406126
5105,7243.7,5.585583364300494,48.77758448800166
5106,7694.5,5.585572032842924,48.77759693341122
5107,7477.8,5.585560521520947,48.77760937881769
5108,7515.1,5.585549369927783,48.77762194274872
5109,7066.4,5.585537858605807,48.77763450667659
5110,7767.4,5.585526707012642,48.77764707060133
5111,6944.6,5.585515195690666,48.77765951599538
5112,7601.8,5.585503864233096,48.777672079913856
5113,7670.5,5.585492352911119,48.7776845253017
5114,7133.5,5.585481021453549,48.777697207741376
5115,7092.2,5.585469689995979,48.77770965312298
5116,6810.6,5.585458358538408,48.77772221702892
5117,7586.1,5.585446667352027,48.77773466240433
5118,7831.8,5.585435515758863,48.777747107776655
5119,7230.7,5.585424184301292,48.77775979020052
5120,8386.4,5.585412852843721,48.7777723540939
5121,7850.5,5.585401701250557,48.77778491798413
5122,7072.1,5.585390189928581,48.77779760039844
5123,7357.2,5.585378678606604,48.77781004575517
5124,6994.3,5.58536752701344,48.777822491108815
5125,7403.0,5.585356735149087,48.77783410676943
5126,7713.4,5.585346842606763,48.77784536684602
5127,8092.6,5.5853374896576575,48.77785579723052
5128,8555.2,5.585328316572959,48.77786599055872
5129,8627.8,5.585319323352664,48.77787570977671
5130,8411.7,5.585309970403558,48.77788590310086
5131,8490.6,5.585300077861235,48.777896926111865
5132,8542.8,5.585290185318912,48.77790735648565
5133,7906.2,5.585280832369806,48.77791826096501
5134,8189.6,5.585271119691889,48.77792880986126
5135,7878.7,5.585261407013971,48.77793971433596
5136,7331.3,5.585251154742836,48.777950381754565
5137,7606.0,5.585241621929325,48.77796093064407
5138,7639.1,5.585232089115814,48.77797147953137
5139,7624.4,5.585222196573489,48.77798238399679
5140,7661.1,5.585212843624384,48.77799305140633
5141,7148.0,5.585203130946466,48.77800371881361
5142,7353.2,5.585193598132955,48.7780142676919
5143,7276.7,5.585184065319443,48.77802493509466
5144,7499.6,5.585174172777119,48.77803548396851
5145,7240.8,5.585164460099203,48.77804603284013
5146,7122.9,5.585154747421285,48.77805670023615
5147,7472.8,5.585145574336585,48.77806724910332
5148,7667.8,5.585135681794261,48.77807803502137
5149,7913.7,5.585126328845156,48.778088583884056
5150,7484.0,5.585116796031644,48.77809913274453
5151,7878.6,5.585107263218133,48.77810968160277
5152,7619.3,5.585097550540215,48.7781202304588
5153,7101.3,5.5850878378622975,48.77813066078618
5154,6189.4,5.585078664777598,48.77814144669061
5163,7642.7,5.584952759693483,48.7781613591235
5164,7747.1,5.5849624723714,48.778153417856565
5165,8014.8,5.584970206540853,48.77814488395638
5166,7681.6,5.584976321930653,48.778135283316935
5167,8832.7,5.584983696371294,48.77812627530788
5168,7615.7,5.584992329862776,48.7781158449796
5169,7872.0,5.585001323083071,48.77810577022862
5170,7685.3,5.585010316303364,48.77809557694911
5171,7635.9,5.58501876993044,48.77808526514099
5172,7626.8,5.585026863828705,48.77807495333074
5173,7946.3,5.585034957726969,48.77806452299178
5174,8517.4,5.5850430516252345,48.77805409265066
5175,8839.0,5.585050066337063,48.7780434252541
5176,8078.0,5.585056721320082,48.77803275785526
5177,7531.8,5.585059958879388,48.778021023713926
5178,8012.0,5.58506463535394,48.778009526623286
5179,7694.6,5.585070930608145,48.777998503637
5180,7684.0,5.585078484913192,48.77798783622862
5181,7741.1,5.585085679489428,48.77797740587157
5182,7888.9,5.58509341365888,48.7779673310928
5183,8146.3,5.585103126336797,48.7779577304194
5184,8091.8,5.58511301887912,48.77794801121729
5185,7876.2,5.585122551692632,48.77793769937885
5186,7973.3,5.58513226437055,48.77792750606521
5187,8147.9,5.585141617319656,48.7779173127495
5188,8187.2,5.585151150133167,48.77790711943172
5189,8213.8,5.585160682946679,48.77789621494995
5190,8100.1,5.585170395624596,48.77788531046579
5191,8295.0,5.585180468031325,48.77787464303335
5192,8186.2,5.58519072030246,48.77786409412571
5193,8026.4,5.585200253115973,48.77785342668877
5194,8569.8,5.585209785929483,48.77784287777666
5195,9028.2,5.58521913887859,48.77783209180807
5196,8234.1,5.585229211285318,48.77782095025567
5197,7489.0,5.585239463556454,48.7778094531192
5198,8170.3,5.585250255420806,48.77779819303455
5199,7785.2,5.585260507691942,48.77778681442012
5200,7575.8,5.585270939827483,48.77777531727584
5201,7412.3,5.585281192098618,48.77776393865622
5202,7553.7,5.585291804098564,48.77775232297938
5203,7733.0,5.5853020563697,48.7777408258272
5204,7395.1,5.585312488505241,48.77772921014501
5205,7600.1,5.585322740776376,48.77771771298752
5206,7694.0,5.585333352776322,48.77770633435486
5207,7306.9,5.585343784911864,48.77769471866468
5208,7240.7,5.585354396911811,48.77768310297181
5209,7686.1,5.585364829047351,48.77767148727626
5210,7908.3,5.585375261182892,48.77765999010556
5211,8089.2,5.585385693318433,48.77764837440466
5212,7267.9,5.585395945589569,48.77763675870108
5213,7194.1,5.585407097182733,48.77762538005005
5214,7452.1,5.585417349453869,48.77761376434114
5215,7665.0,5.585427781589408,48.77760214862954
